geo_level,geo_id,metric_id,period,value,source_id
zcta,78701,pcp_physician_count,monthly refresh,1153.0,dac_clinicians
zcta,78701,pcp_per_1000_65plus,monthly refresh,3.371,dac_clinicians
zcta,78701,pcp_per_10k_pop,monthly refresh,5.107,dac_clinicians
zcta,78701,large_group_pcp_share,monthly refresh,33.993,dac_clinicians
zcta,78701,pct_65_plus_disability,2019-2023,40.889,acs5
zcta,78701,median_household_income,2019-2023,74877.593,acs5
zcta,78701,per_capita_income,2019-2023,55330.121,acs5
zcta,78701,poverty_rate_65_plus,2019-2023,8.323,acs5
zcta,78701,unemployment_rate,2019-2023,7.297,acs5
zcta,78701,median_home_value,2019-2023,449864.405,acs5
zcta,78701,median_gross_rent,2019-2023,1677.378,acs5
zcta,78701,pct_bachelors_plus,2019-2023,32.338,acs5
zcta,78701,pct_hispanic,2019-2023,46.359,acs5
zcta,78701,pct_black,2019-2023,4.192,acs5
place,0455000,pop_total,2019-2023,879119.0,acs5
place,0455000,pop_65_plus,2019-2023,448243.0,acs5
place,0455000,pct_65_plus,2019-2023,30.595,acs5
place,0455000,pop_75_plus,2019-2023,,acs5
place,0455000,median_age,2019-2023,50.459,acs5
place,0455000,pop_density,2023 gazetteer / 2020 relationships / 2023 boundaries,1461.335,census_geo
place,0455000,pct_65_living_alone,2019-2023,28.612,acs5
place,0455000,pct_65_plus_disability,2019-2023,39.208,acs5
place,0455000,median_household_income,2019-2023,86233.649,acs5
place,0455000,per_capita_income,2019-2023,37595.514,acs5
place,0455000,poverty_rate_65_plus,2019-2023,7.143,acs5
place,0455000,unemployment_rate,2019-2023,4.207,acs5
place,0455000,median_home_value,2019-2023,258388.706,acs5
place,0455000,median_gross_rent,2019-2023,1456.86,acs5
place,0455000,pct_bachelors_plus,2019-2023,42.811,acs5
place,0455000,pct_hispanic,2019-2023,21.08,acs5
place,0455000,pct_black,2019-2023,25.82,acs5
place,0477000,pop_total,2019-2023,1819590.0,acs5
place,0477000,pop_65_plus,2019-2023,425072.0,acs5
place,0477000,pct_65_plus,2019-2023,24.602,acs5
place,0477000,pop_75_plus,2019-2023,67462.0,acs5
place,0477000,median_age,2019-2023,35.024,acs5
place,0477000,pop_density,2023 gazetteer / 2020 relationships / 2023 boundaries,2976.554,census_geo
place,0477000,pct_65_living_alone,2019-2023,23.214,acs5
place,0477000,pct_65_plus_disability,2019-2023,40.002,acs5
place,0477000,median_household_income,2019-2023,101656.481,acs5
place,0477000,per_capita_income,2019-2023,44214.84,acs5
place,0477000,poverty_rate_65_plus,2019-2023,9.469,acs5
place,0477000,unemployment_rate,2019-2023,5.024,acs5
place,0477000,median_home_value,2019-2023,231551.809,acs5
place,0477000,median_gross_rent,2019-2023,1277.531,acs5
place,0477000,pct_bachelors_plus,2019-2023,33.266,acs5
place,0477000,pct_hispanic,2019-2023,12.547,acs5
place,0477000,pct_black,2019-2023,29.808,acs5
place,1271000,pop_total,2019-2023,3304703.0,acs5
place,1271000,pop_65_plus,2019-2023,719306.0,acs5
place,1271000,pct_65_plus,2019-2023,21.972,acs5
place,1271000,pop_75_plus,2019-2023,259128.0,acs5
place,1271000,median_age,2019-2023,50.715,acs5
place,1271000,pop_density,2023 gazetteer / 2020 relationships / 2023 boundaries,1183.095,census_geo
place,1271000,pct_65_living_alone,2019-2023,31.533,acs5
place,1271000,pct_65_plus_disability,2019-2023,37.398,acs5
place,1271000,median_household_income,2019-2023,96630.698,acs5
place,1271000,per_capita_income,2019-2023,,acs5
place,1271000,poverty_rate_65_plus,2019-2023,9.774,acs5
place,1271000,unemployment_rate,2019-2023,7.061,acs5
place,1271000,median_home_value,2019-2023,188089.163,acs5
place,1271000,median_gross_rent,2019-2023,1199.483,acs5
place,1271000,pct_bachelors_plus,2019-2023,33.394,acs5
place,1271000,pct_hispanic,2019-2023,29.874,acs5
place,1271000,pct_black,2019-2023,2.797,acs5
place,4805000,pop_total,2019-2023,2815675.0,acs5
place,4805000,pop_65_plus,2019-2023,277468.0,acs5
place,4805000,pct_65_plus,2019-2023,27.578,acs5
place,4805000,pop_75_plus,2019-2023,273677.0,acs5
place,4805000,median_age,2019-2023,48.421,acs5
place,4805000,pop_density,2023 gazetteer / 2020 relationships / 2023 boundaries,2177.621,census_geo
place,4805000,pct_65_living_alone,2019-2023,29.5,acs5
place,4805000,pct_65_plus_disability,2019-2023,33.476,acs5
place,4805000,median_household_income,2019-2023,90056.963,acs5
place,4805000,per_capita_income,2019-2023,28345.821,acs5
place,4805000,poverty_rate_65_plus,2019-2023,9.497,acs5
place,4805000,unemployment_rate,2019-2023,7.863,acs5
place,4805000,median_home_value,2019-2023,408416.687,acs5
place,4805000,median_gross_rent,2019-2023,1369.874,acs5
place,4805000,pct_bachelors_plus,2019-2023,24.115,acs5
place,4805000,pct_hispanic,2019-2023,21.518,acs5
place,4805000,pct_black,2019-2023,16.649,acs5
